BXL,ANT,LIM,OVL,VlB,WVl,BWA,HAI,LIE,LUX,NAM
80.61790626615317,81.66110738297243,81.67500095240325,81.3068826744012,82.06457826730939,81.90781387526982,81.55049027378425,78.41784811593412,79.0077111567167,79.72316968444376,79.01725017765735
80.96988736204419,81.90937414776513,82.00335714567403,81.74541549723612,82.38864375750723,82.2416776466675,82.19520322197224,78.66343653538594,79.59401941123501,79.84806196491456,79.3260964347659
81.02439858385769,82.14912777686439,82.4299423431438,81.94275136920862,82.76647064349935,82.24161262657246,82.02443879413813,79.37439053442144,79.6031304344841,80.26132249472636,79.43914611218051
81.16110156434966,82.42113464183319,82.34478825666153,81.94617594210301,82.73352275344045,82.27046525525945,82.54411379212789,78.99127372730541,79.80775892862066,80.71386124195031,79.7765303151843
81.33019233050217,82.73555915728568,82.74002091881084,82.29827627014363,83.01612584431085,82.85127331394588,82.72880846468048,79.6455663377706,80.17595150115842,80.7270123762054,80.232433096145
79.72865292589621,81.75712226965022,81.75622737832768,81.4768670519417,82.39504435682291,81.72742329717204,81.78747753430952,77.85420824313428,78.14791746092506,80.04699320763777,79.44956343471127
80.86166901587934,82.33992438353818,82.30618012040627,82.12663617351032,82.8731124388169,82.39873446736317,83.10096009333267,78.7218739194813,79.52799365409712,80.1886049227146,79.83862975759531
81.15010038561608,82.57608719628371,82.2968629779165,82.31287544600247,83.03357316795889,82.5162320819014,82.72882101378293,79.19784355123046,79.89480652448596,80.68784112857959,80.24345606881633
81.81588340515263,83.25382635099025,83.1299822890845,82.7610115257834,83.7281321082764,82.99612224978588,83.35479001872208,79.87106101282104,80.45409154540553,81.31621098895751,80.96222286705388
82.03975062901138,83.352946591713,83.30360688220932,83.0282265162934,83.83755432450732,83.46064804434117,83.66237157412876,79.9801314269966,80.6060249406761,81.56954794201664,81.03599728447747
82.2195608793746,83.55171785669653,83.49567232033395,83.22883054346362,84.03883412113855,83.67148354572221,83.87343489183101,80.15686337937173,80.77917649787831,81.77094425481717,81.22969246329176
82.39881953102605,83.74990257636516,83.68703973397001,83.42894798627293,84.23946783085913,83.88206828811171,84.0841623426111,80.33384568441146,80.95226579260842,81.97239055115269,81.42347325504673
82.57754203064606,83.947516306282,83.87772402370054,83.6285926979181,84.4394717010759,84.09241539158393,84.294572713675,80.51109530070113,81.12530733919135,82.17390138910118,81.6173550131098
82.75574347724513,84.144574210596,84.06773975510379,83.82777819345795,84.63886154800501,84.30253752697169,84.50468410074096,80.68862879834052,81.29831535671316,82.3754908546628,81.81135266821596
82.9334386259312,84.34109106357985,84.25710116303374,84.02651764745549,84.83765275950343,84.51244689694522,84.71451389735358,80.86646233807743,81.47130376686803,82.57717253618767,82.0054807072215
